107	34937
107	26377
107	67276
107	46043
107	32998
107	40864
107	386
107	33101
107	76222
107	104470
107	76904
107	50808
107	73639
107	90116
107	100164
107	99056
107	15548
107	89092
107	77268
107	54584
107	92895
107	96824
107	53213
107	11628
107	55960
107	56811
107	75703
107	35377
107	81895
107	104996
107	83230
107	30231
107	15993
107	78006
109	290
109	11320
109	93987
109	49174
109	61830
109	27535
109	12819
109	100258
109	31763
109	16253
109	44530
109	39311
109	52428
109	62356
109	30231
109	49837
109	15993
110	104038
110	69583
110	76763
110	15878
111	14486
111	21652
111	73588
111	39311
112	290
112	16253
112	27435
112	11320
112	58070
112	34708
112	17295
113	22916
113	8594
113	69380
113	14486
113	53781
113	91915
113	32996
113	29301
113	60920
113	54603
113	43740
113	71181
113	33478
115	89055
115	85358
116	59997
118	78570
118	22361
118	76904
118	98979
118	31842
119	92849
119	36098
119	50655
119	59997
119	80686
119	49653
119	52570
120	92832
120	48126
120	82002
120	94878
120	49174
120	10028
120	78257
120	4228
120	11094
120	29841
120	98625
120	76763
120	77103
120	85358
120	83069
120	35227
120	6356
120	55209
120	55960
120	39311
120	39035
120	34661
120	3573
120	23711
120	66553
120	8416
120	4739
121	59997
121	25647
121	105149
121	80953
122	92849
122	35404
122	64346
122	76904
122	56029
122	47003
122	32024
122	88233
122	12140
122	11094
122	37465
122	35084
122	76763
122	86965
122	52570
122	56752
122	14486
122	96824
122	55209
122	2447
122	4666
122	60836
122	27601
122	84831
122	2215
122	57940
122	4739
122	22443
124	59997
124	76904
125	41113
125	79899
125	58070
125	73588
125	39311
126	28962
126	27025
126	35436
126	14800
126	64289
127	104509
128	99279
128	90909
129	59997
130	9806
130	16848
130	89417
130	86511
130	66887
130	59362
130	39311
130	59997
130	36904
130	74901
130	100753
130	88431
134	59997
134	44879
136	50710
137	14800
137	85382
137	101472
137	56431
137	90336
137	63096
137	58396
138	59997
138	47261
138	76904
141	59997
141	28263
141	100344
141	93987
142	84089
142	16253
142	103920
142	86511
142	99056
142	52428
142	78953
142	63578
142	58729
143	99279
143	11055
146	95185
147	59997
148	20494
149	67371
149	83094
150	14486
150	107916
151	59997
153	8419
153	14800
153	70115
153	33101
154	59997
154	14486
154	17295
155	60647
155	17453
155	4739
156	59997
156	30967
156	67105
156	32577
156	8136
156	58070
156	33824
158	74521
158	15379
158	41555
158	36063
158	78703
158	79295
158	41417
158	58873
158	35084
158	76763
158	6356
158	99535
158	55488
158	101067
159	63008
159	72874
160	73588
161	290
161	39311
161	59997
161	68082
161	67276
163	59997
163	52428
163	25820
163	39311
164	36174
164	72521
167	83069
167	74521
167	35227
167	6356
167	59504
167	105310
167	99409
167	104038
167	5964
167	63941
167	33212
167	72152
167	76763
171	28263
171	36336
171	99279
171	62899
171	33101
172	5579
172	93065
172	23255
172	11628
172	81795
174	59997
174	39649
174	89860
174	23083
175	59997
175	6596
175	57945
175	43608
175	76763
177	59997
177	36174
177	68616
177	28843
177	87876
177	62537
178	59997
178	76904
178	39311
179	59997
179	43366
182	61038
183	22361
183	40397
184	69466
184	83577
186	59997
186	35530
186	48169
186	94306
187	32024
187	46085
187	41933
187	52603
187	97598
187	29121
188	61176
188	13765
188	2836
188	18717
188	92005
188	50710
188	15659
188	22697
188	82142
188	49128
188	49514
188	16253
188	18696
188	26705
188	48764
188	75918
188	104212
188	71752
188	91477
188	57227
188	15993
190	36435
190	53884
192	90903
193	27535
193	20202
195	76557
195	59997
195	94579
195	42570
195	22636
195	100164
196	59997
196	11320
196	39311
197	27535
197	39311
198	68406
198	7350
200	75918
203	17289
205	75703
205	77069
205	76904
205	31084
205	52570
205	4739
207	25820
207	58034
208	68851
208	2270
208	12532
209	16253
209	10259
209	63985
209	56811
210	23561
210	65947
210	11094
210	12675
210	62899
210	33824
210	105784
210	98210
210	90422
210	83069
210	96824
210	34708
210	71493
210	43366
210	50439
210	74002
210	71840
210	101067
210	40864
214	59997
215	78570
215	8419
215	21652
215	93987
215	39311
215	58246
216	83069
216	290
216	35227
216	6356
216	104038
216	39311
216	71500
216	44810
216	76763
219	67627
219	85382
219	76904
219	11628
219	93987
219	78622
219	17545
219	84400
219	79228
219	15993
220	78570
220	5356
220	50808
220	65216
222	76904
224	87312
224	93728
224	25647
224	102165
224	46782
224	59362
224	31551
224	36174
224	39649
224	52911
224	98944
224	8473
224	35084
224	77103
224	33824
224	57278
224	17037
224	67504
224	5356
224	97907
224	88035
224	15993
226	82103
226	104941
226	88839
226	100164
227	14486
227	27535
227	93987
227	39311
228	290
228	36174
228	39311
230	42340
230	42698
230	39311
231	50048
231	85382
234	72220
234	14408
234	12819
235	59997
235	94417
237	83094
237	17453
237	4739
237	39311
238	105682
242	59997
242	98421
242	52428
242	46782
243	59997
245	4904
245	81895
247	92849
247	63149
248	61713
248	37732
250	59997
250	52428
250	86090
251	13051
251	59997
251	290
251	72279
254	5201
255	79855
255	50930
255	44001
257	19319
257	58070
257	98491
257	104509
257	39311
258	59997
259	59997
259	101105
259	25820
259	76904
259	10995
259	81890
260	59997
260	67276
260	33471
260	11094
261	81961
261	108144
261	73588
261	36174
261	12623
261	62823
263	33625
263	77069
263	96971
263	32247
263	104038
263	102186
263	39311
263	18702
263	101486
263	35418
263	68274
263	76763
264	5340
264	36186
265	290
265	76904
265	50655
265	47562
265	100164
265	75703
265	28263
265	100753
265	17640
265	28168
266	92849
266	71142
266	22029
266	29121
266	33471
266	42698
266	69591
266	49174
266	30967
266	42704
266	15659
266	56455
266	33824
266	5818
266	56885
266	47098
266	48764
266	55729
266	21886
266	61667
266	290
266	76904
266	101399
266	99056
266	50710
266	94526
266	12819
266	100072
266	31084
266	75918
266	104212
266	34538
266	39311
266	14800
266	92097
266	30231
266	37128
267	59997
267	83094
269	59997
269	30967
269	26176
270	59997
271	78570
271	11929
271	97881
271	46085
271	81773
271	86253
271	101067
271	70846
271	76763
274	76671
275	70472
275	83094
276	14486
276	4653
276	73588
277	59997
277	52428
277	50808
278	101227
278	94149
278	102724
279	83069
279	14486
279	67627
279	31585
279	93987
279	39311
279	27535
279	93450
279	12675
279	15993
279	33824
280	48764
281	92341
281	14486
281	69591
281	39311
282	83623
283	59997
283	58729
283	33691
287	10028
289	27535
290	83069
290	92849
290	9476
290	35436
290	76763
291	74521
291	48126
291	62535
291	104038
291	60170
291	100753
291	30332
291	52570
291	76763
291	5818
291	35227
291	6356
291	4555
291	46085
291	84831
291	33212
291	10934
291	101067
291	59012
292	35792
294	8419
294	64346
294	49174
294	36174
294	99056
294	23857
294	43887
294	52833
294	76763
294	80124
294	97893
294	72257
294	52611
294	71493
294	34937
295	50184
295	31201
295	33100
295	101484
296	290
297	74521
297	15379
297	6356
297	64934
297	2270
297	12014
297	104038
297	2639
297	52034
297	32756
297	76763
298	48764
299	59997
299	28880
299	43017
299	32713
299	10052
302	32552
303	76557
303	59997
303	31084
303	78185
304	59997
304	48150
304	1718
304	25820
304	66571
306	59997
306	75918
308	35227
308	36174
308	104038
308	31099
308	76407
308	4666
308	76763
310	33471
311	32024
311	6356
311	22361
311	46085
311	84831
311	35084
311	76763
312	35436
312	42563
313	290
313	53620
313	39311
314	59997
316	91620
316	72025
316	76904
317	38733
317	10590
317	51811
317	5636
317	56501
317	98371
317	53359
317	52322
318	5058
318	89662
319	16253
319	44354
319	101751
319	36435
319	8551
319	25820
319	83094
319	60836
319	27435
319	28263
319	33824
321	21652
321	73588
322	19293
322	25820
322	58762
322	12819
323	99056
323	3947
323	76904
323	11094
323	40864
323	39311
325	59997
325	80683
325	2270
327	59997
329	27025
329	37732
329	14976
329	31084
330	96160
330	96825
330	39311
331	17037
331	55788
331	55960
331	56811
331	30967
331	99056
332	16848
332	42469
332	67564
332	60324
333	94021
334	2910
334	6248
334	14486
334	50048
334	33471
334	51621
341	52428
342	50048
342	39969
342	72444
343	12238
343	78987
344	62935
344	11628
344	35084
344	76763
345	41555
345	56175
345	41743
345	102815
345	76763
345	29264
346	78570
346	2270
346	42698
346	58070
346	36480
346	49815
346	31772
346	3345
346	52570
349	73588
350	59997
350	290
350	77069
350	67276
350	52833
351	59997
351	91627
352	44406
352	92849
352	100753
352	53689
352	44810
353	52428
353	55026
355	5818
356	73588
357	66618
357	30231
358	83191
358	76904
358	50710
358	68318
358	35084
358	4739
359	96969
359	85312
359	56565
359	26828
360	94021
361	11320
362	31398
362	4228
362	107916
362	107992
363	59997
363	27435
364	59997
364	41417
364	85382
364	25820
366	87680
366	78570
366	77069
366	8419
366	50048
366	26092
366	11320
366	39311
366	71493
366	50992
366	43887
366	49837
368	76763
370	77069
370	40254
370	76763
371	35227
371	40894
371	39311
371	19595
371	3345
371	98625
371	76763
371	104509
372	290
372	11223
372	8551
372	11320
372	35005
372	11848
372	93987
372	5206
372	35792
372	4643
373	290
373	98114
373	94399
373	59360
373	34708
373	39311
373	101067
377	87876
377	62537
378	59997
378	60595
378	31084
381	59997
381	85328
381	36174
382	43723
382	58246
382	17295
382	60836
383	19199
386	83260
387	68406
387	73588
387	39311
390	59997
390	83972
390	48764
391	59997
391	35819
391	35792
391	59362
391	60836
393	27435
395	83069
395	14486
395	13502
395	55209
395	39311
395	80537
396	59997
396	290
396	36174
396	12623
396	33691
399	59997
399	52471
399	37732
399	4877
401	16253
401	27435
404	33824
406	59997
407	99056
407	27576
407	75918
408	290
408	99056
408	15025
408	60101
408	35084
409	16253
409	22361
409	63550
409	60101
409	58070
409	12819
410	97640
410	23130
410	78813
410	52137
410	104509
410	39311
412	53844
413	1557
413	73588
415	290
415	35923
415	62465
415	49174
415	39311
415	14800
415	80686
415	35084
417	94435
417	72811
417	47650
417	60731
418	77069
418	2270
418	67276
418	50710
418	55209
418	36480
418	60836
418	39311
420	17037
420	22361
420	76904
420	91905
420	75918
421	59997
421	80953
422	59997
422	80953
423	290
423	73588
423	39311
423	59997
423	18064
423	67276
424	90422
424	90002
424	5353
425	76023
425	30231
426	36925
426	4643
427	37732
427	88035
427	46782
427	90837
428	55662
428	15993
429	39311
430	14486
430	56736
430	12028
430	83094
431	5426
431	50380
431	93987
431	56480
431	83191
431	99056
431	15548
431	89092
431	57940
431	23557
431	52570
432	59997
432	60595
436	92849
436	28263
436	4653
437	20272
437	290
437	68406
437	28263
437	73588
437	39311
439	59997
440	59997
442	21886
443	15379
443	59997
443	82451
443	76763
443	30332
448	59997
448	290
448	71606
448	72220
448	55209
448	39311
449	93600
449	53240
449	36480
449	73588
449	37428
450	290
450	16253
450	23349
450	76904
452	59997
452	87005
452	28525
453	59997
453	16848
453	103920
453	93987
454	16253
454	34357
454	63700
454	64606
454	43397
454	46275
454	61498
454	4614
455	31084
455	35084
456	58246
456	100753
457	85382
457	14800
457	4653
457	17295
457	51160
458	90145
458	76426
458	56545
458	30231
458	58956
459	93538
466	92849
466	16537
466	80218
466	69649
466	49174
466	59997
466	69466
466	93095
466	103065
466	23557
468	86439
468	78127
468	25820
468	25089
468	69952
468	39311
468	59997
468	36174
468	102492
468	6471
468	62545
469	95297
472	38273
472	8872
472	11320
472	100035
472	76763
474	59997
475	67522
475	9549
475	104509
475	39311
477	76557
477	59997
477	25820
477	32200
477	74231
478	67627
478	104470
478	83972
478	83094
478	57244
478	33824
478	39311
479	59997
479	28263
480	52428
480	67276
480	55209
480	56029
480	74545
480	81664
481	74521
481	41555
481	6356
481	64308
481	90886
481	78703
481	51504
481	97904
481	105793
481	71256
481	35084
481	76763
482	46305
484	90787
484	83649
484	81674
484	93676
488	43562
488	63231
488	56175
488	41417
488	36373
488	35084
488	83069
488	6356
488	33680
488	34937
488	101067
488	67710
488	20114
488	32504
493	59997
495	14800
495	88431
495	65216
495	17295
495	56863
495	39311
496	46921
496	73588
496	33824
499	59997
500	71606
501	40784
501	98491
503	60101
503	83094
504	34181
504	81494
504	29123
504	56520
504	36174
504	23083
504	12819
504	16253
504	21483
504	60595
504	35792
504	52428
504	50270
504	96164
504	14800
504	67891
504	49837
505	290
505	73588
505	39311
505	59997
505	67276
505	55753
509	30873
511	100258
511	37732
511	16489
511	49174
512	5818
512	100344
512	17176
512	76904
512	36480
512	39311
512	59997
512	35084
515	39265
515	88737
518	59997
518	26705
518	17640
520	85328
521	38365
522	96295
522	57163
522	76763
524	59997
524	22361
524	17066
524	58070
524	22636
525	59997
525	102167
527	75142
527	76763
529	85382
529	63585
529	3913
529	9100
529	49174
530	41960
530	11929
530	33471
530	56029
530	413
530	7236
530	30967
530	49027
530	90720
530	43887
530	14976
530	11094
530	47146
530	33824
530	83069
530	73973
530	17176
530	77778
530	57698
530	54679
530	59997
530	44787
530	32531
530	30257
530	57940
530	33101
530	16656
530	35404
530	51514
530	104470
530	67174
530	5049
530	41417
530	39265
530	13987
530	88737
530	76763
530	52987
530	98175
530	52570
530	80124
530	69286
530	75132
530	75703
530	63137
530	15993
530	4739
531	290
531	5049
531	78703
531	88431
531	76763
531	52570
531	17037
531	35227
531	72168
531	6356
531	39311
531	41743
531	101067
532	78570
532	52428
532	5356
532	55209
532	50808
533	21494
533	18456
533	58729
536	59997
536	73822
536	56019
536	30299
536	98018
536	22991
536	22636
538	7369
538	43017
538	88737
539	33824
540	290
540	36174
540	100753
540	67564
540	73588
540	39311
544	16253
544	52428
544	104402
544	100753
544	4643
544	39311
545	55981
545	59997
545	85328
545	83547
545	58148
545	30442
545	5179
546	43874
546	47044
546	78127
546	19960
546	1107
546	11981
546	85794
546	29628
546	72762
546	55209
546	4089
546	6642
546	83418
546	70344
546	7054
546	65772
546	101338
546	63635
546	26332
546	67105
546	93728
546	50808
546	63119
546	101401
546	86661
546	46305
546	25509
546	1027
546	48891
546	87463
546	44693
546	20166
546	102916
546	58370
546	84792
546	25874
546	21812
546	50997
546	47227
546	47228
546	94228
546	16253
546	92146
546	26092
546	56341
546	72981
546	74271
546	95197
546	59223
546	16048
546	85735
546	83391
547	75918
548	59997
549	41113
549	102736
549	76904
549	16831
549	98949
549	101067
549	32998
549	98979
550	5690
551	77069
551	11320
551	63276
551	99056
551	98625
551	76763
552	78570
552	8419
552	76904
553	22584
553	14800
553	11320
554	59997
554	80124
554	78570
554	16253
554	8419
554	55209
554	55960
555	38137
555	67627
555	76904
555	75918
555	11094
555	11055
555	4739
556	36186
556	33824
557	99279
557	83366
557	79228
559	11848
559	48764
560	85865
560	104509
560	39311
561	59997
562	34937
562	64939
565	79448
565	87692
565	64227
565	76904
565	27029
565	93987
565	49174
565	84631
565	89092
565	44396
565	35084
565	95185
565	33658
565	78570
565	30027
565	16253
565	81321
565	25820
565	81720
565	35133
565	11628
565	58070
565	55519
565	51136
565	67276
565	29490
565	101067
565	15993
566	290
566	74521
566	37319
566	71852
566	100089
566	54811
566	39649
566	22361
566	87748
566	76763
566	35227
566	83069
566	6356
566	35436
566	39311
566	78322
566	84831
566	10934
569	77069
569	102251
569	39311
570	30904
570	88167
570	61478
570	15944
570	97326
570	38305
570	40268
570	77859
570	43887
570	101049
570	103626
570	18677
570	32623
570	51504
570	54681
570	5823
570	96112
570	5569
570	7203
570	51237
570	81674
570	40121
570	93676
570	89824
570	94226
570	15640
570	37446
570	27796
570	76763
570	6356
570	75749
570	71030
570	41743
570	23125
570	74831
571	44257
572	101107
572	42340
573	59997
573	52553
573	48271
573	25618
574	12623
574	76904
574	4739
574	39311
576	59997
576	16848
576	23220
576	59962
577	94710
577	39311
579	59997
579	52471
579	37732
579	4877
579	30231
580	290
580	67627
580	39311
584	52428
584	50184
584	50808
584	65216
584	44810
584	49837
586	94021
588	55919
590	76763
591	34860
591	94192
591	97326
591	90787
591	80146
591	41743
591	76763
591	58525
591	85001
595	57195
595	76904
595	27350
595	104509
596	9549
596	37732
596	69211
596	21998
597	16357
597	28021
597	93728
597	85382
597	101472
597	47562
597	14800
597	100753
597	37004
597	60101
597	38451
597	39969
597	44810
598	83069
598	56029
598	11320
598	32219
598	47414
598	59997
598	52833
598	4739
600	40121
600	30904
600	34860
600	63379
600	97326
600	26306
600	37446
600	74238
600	76763
600	103083
600	29048
600	18677
600	27473
600	69288
600	54681
600	66385
600	66845
600	67488
600	41743
600	62014
600	74831
600	85001
600	81674
601	23083
602	38153
602	78570
602	16253
602	85499
602	55209
602	39311
602	59997
602	52428
602	49837
605	59997
605	104202
606	35227
606	25820
606	59997
606	50182
606	1814
606	54846
606	23557
606	72279
606	33824
607	290
607	25820
609	80953
611	78570
611	8098
611	8419
611	37732
611	59997
611	24202
611	33101
611	76763
611	61999
613	59997
613	101532
615	59997
617	59997
617	16848
617	25820
618	38298
618	41113
618	95061
618	59847
618	80167
618	91670
618	24114
618	32318
618	78338
618	69591
618	72874
618	3720
618	36861
618	70267
618	81683
618	38979
618	8473
618	12819
618	78063
618	63008
618	97518
618	21886
618	55216
618	26325
618	52222
618	95943
619	104470
619	104882
619	33824
620	76904
620	75630
620	42178
622	93728
622	37732
622	100753
622	50808
622	19546
622	39311
624	290
624	35227
624	83828
624	6356
624	104038
624	17191
624	4666
624	49174
624	39311
624	58729
624	10934
624	76763
625	83069
625	8551
625	39311
625	13098
625	85358
626	59997
629	83069
629	82252
629	64346
629	39311
629	36174
629	6248
629	2910
629	96332
629	76763
630	86661
630	29291
631	67627
631	105200
631	11320
631	49174
631	36174
631	43887
631	73002
631	11094
631	35084
631	62760
631	5818
631	51548
631	35227
631	102736
631	55209
631	83136
631	4666
631	67276
631	2125
631	290
631	29810
631	76904
631	2270
631	86511
631	5049
631	104038
631	94878
631	32024
631	99056
631	72220
631	12819
631	18895
631	52570
631	76763
631	30332
631	84089
631	6356
631	95188
631	58070
631	15462
631	73588
631	36480
631	39311
631	33212
631	4739
633	37033
633	27566
634	74521
634	15379
634	35404
634	12014
634	46085
634	84831
634	16384
634	33101
634	76763
636	20272
636	14486
636	6356
636	35436
636	48126
636	34937
636	39311
637	21494
637	75918
639	59997
639	60101
640	88661
640	30866
641	65471
642	52428
643	48126
643	81895
643	60101
644	43359
644	75553
644	21652
644	4572
644	49174
644	86994
644	14800
644	23962
644	100753
644	64831
644	13104
645	80953
646	36098
648	22916
648	17037
648	64934
648	25820
648	10389
648	59997
648	61260
648	34870
649	67105
649	13380
650	31084
653	59997
653	50889
654	59997
654	37732
654	88035
654	36480
655	76904
655	4739
656	58034
657	23857
661	104263
661	40522
661	72773
661	40864
661	62899
661	52570
661	60731
662	67105
662	8419
662	76904
662	25089
662	46306
662	92889
662	11094
662	19808
662	36343
662	78570
662	70338
662	25820
662	55209
662	58070
662	75918
662	60324
662	43723
662	68618
662	4739
663	80953
664	59997
664	71666
664	76904
664	11320
664	12675
666	101472
666	66081
670	99279
670	62899
672	14486
672	32237
672	36480
673	14486
673	16253
673	15769
673	21652
673	81664
673	39311
673	34192
673	52428
673	103216
676	1143
676	5049
676	18619
676	57945
676	14976
676	46074
676	86429
676	32896
676	35084
676	12819
676	81117
676	52570
676	58908
676	17037
676	80124
676	11163
676	25820
676	31084
676	85674
676	33708
676	36480
676	67134
676	41111
678	10635
678	73588
678	100245
678	60731
678	39311
679	74545
680	290
680	36174
680	14486
680	82425
680	24443
682	67627
682	93728
682	37732
682	105149
682	59997
682	28263
682	82103
682	90720
682	65216
682	352
682	52833
682	6471
683	14486
683	103495
683	103301
683	89092
683	87580
683	33824
684	14486
684	77069
684	56029
684	83142
684	49174
684	39311
685	59997
685	88629
685	5058
686	12623
688	29013
689	59997
689	290
689	76904
689	21652
689	44810
689	17295
690	100521
690	55209
691	59997
691	70115
691	19319
691	32488
692	28263
693	30904
693	103271
693	5442
693	97326
693	18277
693	106437
693	28227
693	62568
693	26306
693	77859
693	101049
693	101649
693	17282
693	103626
693	72196
693	54681
693	61658
693	5823
693	5569
693	66845
693	43616
693	101067
693	31133
693	51237
693	81674
693	40121
693	9162
693	95725
693	76906
693	22636
693	49606
693	89824
693	65585
693	66704
693	31080
693	76763
693	6356
693	94579
693	88204
693	29048
693	15981
693	34585
693	47939
693	71030
693	37711
693	92952
693	41743
693	90132
693	62014
693	23125
693	74831
693	27071
693	14475
693	84416
694	101472
694	76386
694	48169
694	59997
694	86661
694	8984
694	78622
694	74695
694	8210
694	43455
694	74545
698	67627
698	6596
698	90510
698	56299
698	41647
698	25399
698	48015
698	50710
698	64996
698	32896
698	41512
698	40254
698	51315
698	59997
698	55381
698	2936
698	50446
698	33101
701	290
701	51742
701	50655
701	73588
701	57945
701	86921
701	92901
701	96591
701	100753
701	10413
703	89920
704	34181
704	52428
704	63578
704	26092
704	23711
704	8473
705	59997
705	17037
705	99279
705	94306
708	92849
708	31575
710	290
710	14486
710	21652
710	98618
710	2878
710	73588
710	39311
710	59997
710	16654
710	49586
710	67276
710	3696
711	48937
711	104509
712	60595
712	37677
713	59997
713	52471
713	37732
713	23739
713	57389
713	4877
714	67627
714	15594
714	55209
714	56029
714	83094
714	73588
714	3995
714	39311
714	106961
714	4739
714	17453
716	60963
716	50808
716	11320
719	59997
720	83069
720	33824
722	59997
724	52428
724	50808
724	65216
725	290
725	55209
725	17640
725	93987
725	39311
726	59997
726	46473
726	81895
727	59997
727	10593
730	59997
730	86661
730	58729
730	93987
730	7238
730	52570
730	49174
731	59997
731	73588
731	87580
733	83094
733	73588
733	4739
733	39311
734	290
734	58070
734	72521
735	290
735	92849
735	67627
735	41113
735	104470
735	64346
735	42698
735	93021
735	50655
735	27535
735	72220
735	50710
735	36336
735	89092
735	35084
735	33824
735	83069
735	16253
735	96824
735	43366
735	44787
735	28263
735	67564
735	71840
735	40864
736	50439
736	12623
736	93987
737	6356
737	48010
737	78348
737	3975
737	51504
737	632
737	76763
737	91888
738	16001
738	88245
739	86661
739	78570
739	34181
739	55846
739	8419
739	44810
739	39311
740	71493
740	87993
740	36558
740	32024
740	22735
741	59997
741	30632
741	92849
741	25647
741	63406
741	31084
741	53689
743	104470
743	23332
743	33824
744	74521
744	27601
744	92849
744	84831
745	68406
746	95943
746	10942
746	43017
746	62899
748	59997
748	39483
748	17468
748	60324
751	60731
752	59997
752	4739
753	36174
753	6356
753	105542
753	76763
754	75703
754	98089
754	83094
755	92849
755	95062
755	85382
755	60836
755	56863
755	54371
755	14800
755	76763
757	290
757	76904
757	11320
757	49174
757	36174
757	11094
757	58070
757	73588
757	39311
757	94710
757	14800
757	67276
760	48169
760	44762
761	94021
762	76904
762	60101
762	39311
764	59997
764	52428
764	81664
765	93336
766	59997
766	73822
766	63244
766	56019
766	4653
766	58729
766	98018
766	22636
767	5818
767	26319
767	57819
767	73588
769	59997
769	54094
769	49174
770	290
770	9778
770	104038
770	25428
770	30892
770	100753
770	95959
770	46351
770	12675
770	88737
770	76763
770	85358
770	83069
770	10620
770	37677
770	68896
770	39311
770	50055
770	52242
770	44906
770	101067
770	43017
772	30632
772	92849
772	6356
772	48661
772	89624
772	46097
772	43887
772	30231
772	52570
772	76763
772	99378
773	290
773	68406
773	55209
773	39311
773	75703
773	59997
773	46004
774	78570
774	105784
774	48126
774	8419
774	75918
774	39311
774	99056
774	36336
774	67276
774	88737
776	14486
776	4228
776	14800
776	3355
776	30279
777	59997
779	17128
779	68406
779	64346
779	56016
780	59997
780	93728
780	13066
780	100753
780	63758
780	33824
781	83069
781	62861
781	17037
781	6356
781	64574
781	56354
781	70829
781	50055
781	52242
781	2936
781	90720
781	30231
781	472
781	43017
781	35084
781	76763
782	59997
782	48764
783	17093
783	25820
784	35227
784	75041
784	76763
787	71493
787	290
787	43017
787	62899
789	12623
789	64346
790	59997
790	21163
790	48764
791	99704
791	49815
791	101227
791	77069
791	60071
791	39337
791	39311
792	290
792	74521
792	6356
792	14080
792	59504
792	99409
792	104038
792	33212
792	10934
792	72152
792	88737
792	76763
793	103920
793	77069
793	25820
793	18619
793	59997
793	52428
793	67276
793	11094
793	52570
795	76904
796	86661
796	46305
796	52428
796	88147
797	14486
797	21060
797	60373
797	5964
797	39311
799	63512
800	6356
800	60170
800	81895
800	55367
800	70628
800	76763
802	59997
802	16179
802	62149
802	93728
802	98444
802	105065
803	9323
805	100344
806	17066
807	59997
807	290
807	48126
807	17176
807	55209
808	39483
808	25820
808	58404
809	104470
809	76904
809	50808
809	93699
809	9536
809	18619
809	103729
809	11094
809	86090
809	33824
809	9304
809	103920
809	16253
809	63550
809	60836
809	97880
809	83972
809	98979
811	59997
811	30967
811	88259
812	22361
812	39311
813	99279
816	90336
816	48169
817	59997
817	17176
820	16253
820	52428
820	38467
821	290
821	31398
821	93705
821	47041
821	107992
824	59997
826	59997
826	52428
826	71606
826	72220
826	99643
826	73642
826	17295
826	49174
826	39311
828	41077
828	103583
829	35762
829	290
829	92849
829	84612
829	71493
829	91443
829	27601
829	27535
829	81773
829	23857
829	20114
830	60806
830	16848
830	76904
830	9536
830	104509
830	76763
832	48010
832	86429
832	15640
832	46550
832	51504
832	76763
